symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot
AAPL250912P00212500,AAPL,equity,2025-09-12 00:00:00+00:00,212.5,P,0.05,0.06,0.06,,115.0,1189.0,100.0,USD,USD,False,0.39453730468750003,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00215000,AAPL,equity,2025-09-12 00:00:00+00:00,215.0,P,0.05,0.07,0.07,,407.0,3370.0,100.0,USD,USD,False,0.36914693359375,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00217500,AAPL,equity,2025-09-12 00:00:00+00:00,217.5,P,0.06,0.08,0.08,,652.0,1114.0,100.0,USD,USD,False,0.34180345703125,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00220000,AAPL,equity,2025-09-12 00:00:00+00:00,220.0,P,0.08,0.1,0.1,,1888.0,14047.0,100.0,USD,USD,False,0.31836619140624994,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00222500,AAPL,equity,2025-09-12 00:00:00+00:00,222.5,P,0.12,0.14,0.13,,1771.0,14895.0,100.0,USD,USD,False,0.299811689453125,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00225000,AAPL,equity,2025-09-12 00:00:00+00:00,225.0,P,0.16,0.18,0.17,,2055.0,5952.0,100.0,USD,USD,False,0.27539787109374997,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00227500,AAPL,equity,2025-09-12 00:00:00+00:00,227.5,P,0.27,0.28,0.27,,3680.0,2731.0,100.0,USD,USD,False,0.260749580078125,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00230000,AAPL,equity,2025-09-12 00:00:00+00:00,230.0,P,0.43,0.44,0.44,,10204.0,7225.0,100.0,USD,USD,False,0.24634542724609376,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00232500,AAPL,equity,2025-09-12 00:00:00+00:00,232.5,P,0.7,0.73,0.72,,5930.0,3550.0,100.0,USD,USD,False,0.23584748535156247,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00235000,AAPL,equity,2025-09-12 00:00:00+00:00,235.0,P,1.14,1.18,1.15,,10042.0,3481.0,100.0,USD,USD,False,0.22510540527343748,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00237500,AAPL,equity,2025-09-12 00:00:00+00:00,237.5,P,1.84,1.93,1.95,,7937.0,3324.0,100.0,USD,USD,False,0.2196122961425781,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00240000,AAPL,equity,2025-09-12 00:00:00+00:00,240.0,P,2.86,2.98,2.96,,8548.0,902.0,100.0,USD,USD,False,0.21302056518554688,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00242500,AAPL,equity,2025-09-12 00:00:00+00:00,242.5,P,4.25,4.4,4.55,,1381.0,748.0,100.0,USD,USD,False,0.20801573242187496,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00245000,AAPL,equity,2025-09-12 00:00:00+00:00,245.0,P,6.0,6.2,6.6,,2361.0,3475.0,100.0,USD,USD,False,0.20716124877929684,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00247500,AAPL,equity,2025-09-12 00:00:00+00:00,247.5,P,7.95,8.45,8.35,,644.0,33.0,100.0,USD,USD,False,0.23023230712890624,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00250000,AAPL,equity,2025-09-12 00:00:00+00:00,250.0,P,10.3,10.8,10.77,,124.0,14.0,100.0,USD,USD,False,0.2546461254882813,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00252500,AAPL,equity,2025-09-12 00:00:00+00:00,252.5,P,12.7,13.35,12.81,,10.0,1.0,100.0,USD,USD,False,0.3042061767578125,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00255000,AAPL,equity,2025-09-12 00:00:00+00:00,255.0,P,14.8,15.95,15.62,,5.0,0.0,100.0,USD,USD,False,0.3610903735351562,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00260000,AAPL,equity,2025-09-12 00:00:00+00:00,260.0,P,19.85,21.05,21.1,,85.0,80.0,100.0,USD,USD,False,0.4567925415039063,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00265000,AAPL,equity,2025-09-12 00:00:00+00:00,265.0,P,24.8,26.05,27.4,,1.0,1.0,100.0,USD,USD,False,0.532231240234375,2025-09-06 05:41:00.411460+00:00,239.69
AAPL250912P00280000,AAPL,equity,2025-09-12 00:00:00+00:00,280.0,P,39.85,41.2,53.15,,,0.0,100.0,USD,USD,False,0.5830119824218749,2025-09-06 05:41:00.411460+00:00,239.69
