symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot
SPY250908C00664000,SPY,equity,2025-09-08 00:00:00+00:00,664.0,C,0.0,0.01,0.01,,129.0,412.0,100.0,USD,USD,False,0.132821171875,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00665000,SPY,equity,2025-09-08 00:00:00+00:00,665.0,C,0.0,0.01,0.01,,758.0,3350.0,100.0,USD,USD,False,0.14063359375,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00670000,SPY,equity,2025-09-08 00:00:00+00:00,670.0,C,0.0,0.01,0.01,,23.0,1548.0,100.0,USD,USD,False,0.1757894921875,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00675000,SPY,equity,2025-09-08 00:00:00+00:00,675.0,C,0.0,0.01,0.01,,35.0,1689.0,100.0,USD,USD,False,0.20703917968749996,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00680000,SPY,equity,2025-09-08 00:00:00+00:00,680.0,C,0.0,0.01,0.01,,33.0,64.0,100.0,USD,USD,False,0.242195078125,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00685000,SPY,equity,2025-09-08 00:00:00+00:00,685.0,C,0.0,0.01,0.01,,212.0,243.0,100.0,USD,USD,False,0.273444765625,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00690000,SPY,equity,2025-09-08 00:00:00+00:00,690.0,C,0.0,0.01,0.01,,2.0,8.0,100.0,USD,USD,False,0.304694453125,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00695000,SPY,equity,2025-09-08 00:00:00+00:00,695.0,C,0.0,0.01,0.01,,,3.0,100.0,USD,USD,False,0.335944140625,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00700000,SPY,equity,2025-09-08 00:00:00+00:00,700.0,C,0.0,0.01,0.01,,1.0,20.0,100.0,USD,USD,False,0.367193828125,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00705000,SPY,equity,2025-09-08 00:00:00+00:00,705.0,C,0.0,0.01,0.01,,11.0,11.0,100.0,USD,USD,False,0.398443515625,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00715000,SPY,equity,2025-09-08 00:00:00+00:00,715.0,C,0.0,0.01,0.01,,15.0,0.0,100.0,USD,USD,False,0.45313046875,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00720000,SPY,equity,2025-09-08 00:00:00+00:00,720.0,C,0.0,0.01,0.02,,,1.0,100.0,USD,USD,False,0.48438015625,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00730000,SPY,equity,2025-09-08 00:00:00+00:00,730.0,C,0.0,0.01,0.01,,1.0,0.0,100.0,USD,USD,False,0.51562984375,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00735000,SPY,equity,2025-09-08 00:00:00+00:00,735.0,C,0.0,0.01,0.01,,2.0,5.0,100.0,USD,USD,False,0.5312546875,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908C00740000,SPY,equity,2025-09-08 00:00:00+00:00,740.0,C,0.0,0.01,0.01,,,2.0,100.0,USD,USD,False,0.5625043750000001,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00500000,SPY,equity,2025-09-08 00:00:00+00:00,500.0,P,0.0,0.01,0.01,,1.0,275.0,100.0,USD,USD,False,1.0312548437500002,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00505000,SPY,equity,2025-09-08 00:00:00+00:00,505.0,P,0.0,0.01,0.02,,1196.0,357.0,100.0,USD,USD,False,1.000005,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00510000,SPY,equity,2025-09-08 00:00:00+00:00,510.0,P,0.0,0.01,0.02,,1049.0,440.0,100.0,USD,USD,False,0.9687503125,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00515000,SPY,equity,2025-09-08 00:00:00+00:00,515.0,P,0.0,0.01,0.03,,31.0,21.0,100.0,USD,USD,False,0.937500625,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00520000,SPY,equity,2025-09-08 00:00:00+00:00,520.0,P,0.0,0.01,0.03,,204.0,205.0,100.0,USD,USD,False,0.9062509375,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00525000,SPY,equity,2025-09-08 00:00:00+00:00,525.0,P,0.0,0.01,0.01,,1.0,83.0,100.0,USD,USD,False,0.85937640625,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00530000,SPY,equity,2025-09-08 00:00:00+00:00,530.0,P,0.0,0.01,0.01,,,563.0,100.0,USD,USD,False,0.8125018749999999,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00535000,SPY,equity,2025-09-08 00:00:00+00:00,535.0,P,0.0,0.01,0.01,,4.0,7.0,100.0,USD,USD,False,0.7812521875,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00540000,SPY,equity,2025-09-08 00:00:00+00:00,540.0,P,0.0,0.01,0.01,,1.0,109.0,100.0,USD,USD,False,0.7500025,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00545000,SPY,equity,2025-09-08 00:00:00+00:00,545.0,P,0.0,0.01,0.01,,1.0,60.0,100.0,USD,USD,False,0.7187528125,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00550000,SPY,equity,2025-09-08 00:00:00+00:00,550.0,P,0.0,0.01,0.01,,60.0,1119.0,100.0,USD,USD,False,0.6875031250000001,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00555000,SPY,equity,2025-09-08 00:00:00+00:00,555.0,P,0.0,0.01,0.01,,1.0,125.0,100.0,USD,USD,False,0.64062859375,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00560000,SPY,equity,2025-09-08 00:00:00+00:00,560.0,P,0.0,0.01,0.01,,36.0,108.0,100.0,USD,USD,False,0.6093789062500001,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00565000,SPY,equity,2025-09-08 00:00:00+00:00,565.0,P,0.0,0.01,0.01,,20.0,135.0,100.0,USD,USD,False,0.57812921875,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00570000,SPY,equity,2025-09-08 00:00:00+00:00,570.0,P,0.0,0.01,0.01,,174.0,196.0,100.0,USD,USD,False,0.5468795312500001,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00575000,SPY,equity,2025-09-08 00:00:00+00:00,575.0,P,0.0,0.01,0.01,,605.0,171.0,100.0,USD,USD,False,0.500005,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00580000,SPY,equity,2025-09-08 00:00:00+00:00,580.0,P,0.0,0.01,0.01,,131.0,721.0,100.0,USD,USD,False,0.500005,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00585000,SPY,equity,2025-09-08 00:00:00+00:00,585.0,P,0.0,0.01,0.01,,63.0,270.0,100.0,USD,USD,False,0.46094289062500005,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00590000,SPY,equity,2025-09-08 00:00:00+00:00,590.0,P,0.01,0.02,0.01,,663.0,324.0,100.0,USD,USD,False,0.45703667968750006,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00595000,SPY,equity,2025-09-08 00:00:00+00:00,595.0,P,0.01,0.02,0.01,,2208.0,464.0,100.0,USD,USD,False,0.42188078125,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00600000,SPY,equity,2025-09-08 00:00:00+00:00,600.0,P,0.01,0.02,0.01,,847.0,831.0,100.0,USD,USD,False,0.38281867187499996,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00601000,SPY,equity,2025-09-08 00:00:00+00:00,601.0,P,0.01,0.02,0.02,,975.0,1.0,100.0,USD,USD,False,0.37500625,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00602000,SPY,equity,2025-09-08 00:00:00+00:00,602.0,P,0.01,0.02,0.02,,100.0,60.0,100.0,USD,USD,False,0.367193828125,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00603000,SPY,equity,2025-09-08 00:00:00+00:00,603.0,P,0.01,0.02,0.02,,2759.0,6.0,100.0,USD,USD,False,0.35938140625,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00604000,SPY,equity,2025-09-08 00:00:00+00:00,604.0,P,0.01,0.02,0.02,,3060.0,0.0,100.0,USD,USD,False,0.35156898437499995,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00605000,SPY,equity,2025-09-08 00:00:00+00:00,605.0,P,0.01,0.02,0.02,,1794.0,1569.0,100.0,USD,USD,False,0.3437565625,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00606000,SPY,equity,2025-09-08 00:00:00+00:00,606.0,P,0.01,0.02,0.02,,1213.0,3.0,100.0,USD,USD,False,0.335944140625,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00607000,SPY,equity,2025-09-08 00:00:00+00:00,607.0,P,0.01,0.02,0.03,,22.0,5.0,100.0,USD,USD,False,0.32813171874999997,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00608000,SPY,equity,2025-09-08 00:00:00+00:00,608.0,P,0.01,0.02,0.03,,117.0,3.0,100.0,USD,USD,False,0.32031929687499994,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00609000,SPY,equity,2025-09-08 00:00:00+00:00,609.0,P,0.01,0.02,0.03,,596.0,63.0,100.0,USD,USD,False,0.31250687499999996,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00610000,SPY,equity,2025-09-08 00:00:00+00:00,610.0,P,0.01,0.02,0.01,,398.0,3306.0,100.0,USD,USD,False,0.304694453125,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00611000,SPY,equity,2025-09-08 00:00:00+00:00,611.0,P,0.01,0.02,0.02,,846.0,40.0,100.0,USD,USD,False,0.29883513671874995,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00612000,SPY,equity,2025-09-08 00:00:00+00:00,612.0,P,0.02,0.03,0.03,,1162.0,5.0,100.0,USD,USD,False,0.304694453125,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00613000,SPY,equity,2025-09-08 00:00:00+00:00,613.0,P,0.02,0.03,0.02,,651.0,6.0,100.0,USD,USD,False,0.29688203124999996,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00614000,SPY,equity,2025-09-08 00:00:00+00:00,614.0,P,0.02,0.03,0.03,,1214.0,196.0,100.0,USD,USD,False,0.2890696093749999,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00615000,SPY,equity,2025-09-08 00:00:00+00:00,615.0,P,0.02,0.03,0.02,,438.0,1280.0,100.0,USD,USD,False,0.28125718749999995,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00616000,SPY,equity,2025-09-08 00:00:00+00:00,616.0,P,0.02,0.03,0.04,,76.0,158.0,100.0,USD,USD,False,0.273444765625,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00617000,SPY,equity,2025-09-08 00:00:00+00:00,617.0,P,0.02,0.03,0.03,,130.0,2.0,100.0,USD,USD,False,0.26563234375,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00618000,SPY,equity,2025-09-08 00:00:00+00:00,618.0,P,0.02,0.03,0.03,,142.0,27.0,100.0,USD,USD,False,0.257819921875,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00619000,SPY,equity,2025-09-08 00:00:00+00:00,619.0,P,0.02,0.03,0.03,,158.0,1.0,100.0,USD,USD,False,0.2500075,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00620000,SPY,equity,2025-09-08 00:00:00+00:00,620.0,P,0.02,0.03,0.03,,2713.0,2951.0,100.0,USD,USD,False,0.24024197265624997,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00621000,SPY,equity,2025-09-08 00:00:00+00:00,621.0,P,0.02,0.03,0.03,,952.0,11.0,100.0,USD,USD,False,0.23242955078125,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00622000,SPY,equity,2025-09-08 00:00:00+00:00,622.0,P,0.02,0.03,0.03,,1027.0,6992.0,100.0,USD,USD,False,0.22461712890624996,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00623000,SPY,equity,2025-09-08 00:00:00+00:00,623.0,P,0.03,0.04,0.03,,672.0,1058.0,100.0,USD,USD,False,0.22461712890624996,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00624000,SPY,equity,2025-09-08 00:00:00+00:00,624.0,P,0.03,0.04,0.03,,223.0,3799.0,100.0,USD,USD,False,0.21680470703125,2025-09-07 23:10:36.005116+00:00,647.24
SPY250908P00625000,SPY,equity,2025-09-08 00:00:00+00:00,625.0,P,0.03,0.04,0.03,,1550.0,3185.0,100.0,USD,USD,False,0.20899228515624996,2025-09-07 23:10:36.005116+00:00,647.24
