symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot,mid,spread,rel_spread,crossed,wide,side_used,k
AAPL250912P00232500,AAPL,equity,2025-09-12 00:00:00+00:00,232.5,P,0.7,0.73,0.72,,5930.0,3550.0,100.0,USD,USD,False,0.23584748535156247,2025-09-06 16:09:21.099055+00:00,239.69,0.715,0.030000000000000027,0.041958041958041994,False,False,both,-0.031092223244086822
AAPL250912P00235000,AAPL,equity,2025-09-12 00:00:00+00:00,235.0,P,1.14,1.18,1.15,,10042.0,3481.0,100.0,USD,USD,False,0.22510540527343748,2025-09-06 16:09:21.099055+00:00,239.69,1.16,0.040000000000000036,0.03448275862068969,False,False,both,-0.020396934127338933
AAPL250912P00237500,AAPL,equity,2025-09-12 00:00:00+00:00,237.5,P,1.84,1.93,1.95,,7937.0,3324.0,100.0,USD,USD,False,0.2196122961425781,2025-09-06 16:09:21.099055+00:00,239.69,1.885,0.08999999999999986,0.047745358090185604,False,False,both,-0.009814824796801949
AAPL250912P00240000,AAPL,equity,2025-09-12 00:00:00+00:00,240.0,P,2.86,2.98,2.96,,8548.0,902.0,100.0,USD,USD,False,0.21302056518554688,2025-09-06 16:09:21.099055+00:00,239.69,2.92,0.1200000000000001,0.04109589041095894,False,False,both,0.0006564750704933866
AAPL250912P00242500,AAPL,equity,2025-09-12 00:00:00+00:00,242.5,P,4.25,4.4,4.55,,1381.0,748.0,100.0,USD,USD,False,0.20801573242187496,2025-09-06 16:09:21.099055+00:00,239.69,4.325,0.15000000000000036,0.03468208092485557,False,False,both,0.011019262106040014
AAPL250912P00245000,AAPL,equity,2025-09-12 00:00:00+00:00,245.0,P,6.0,6.2,6.6,,2361.0,3475.0,100.0,USD,USD,False,0.20716124877929684,2025-09-06 16:09:21.099055+00:00,239.69,6.1,0.20000000000000018,0.03278688524590167,False,False,both,0.021275762273229155
AAPL250912P00247500,AAPL,equity,2025-09-12 00:00:00+00:00,247.5,P,7.95,8.45,8.35,,644.0,33.0,100.0,USD,USD,False,0.23023230712890624,2025-09-06 16:09:21.099055+00:00,239.69,8.2,0.4999999999999991,0.060975609756097456,False,False,both,0.031428133737247205
AAPL250912P00250000,AAPL,equity,2025-09-12 00:00:00+00:00,250.0,P,10.3,10.8,10.77,,124.0,14.0,100.0,USD,USD,False,0.2546461254882813,2025-09-06 16:09:21.099055+00:00,239.69,10.55,0.5,0.04739336492890995,False,False,both,0.04147846959074868
AAPL250912P00252500,AAPL,equity,2025-09-12 00:00:00+00:00,252.5,P,12.7,13.35,12.81,,10.0,1.0,100.0,USD,USD,False,0.3042061767578125,2025-09-06 16:09:21.099055+00:00,239.69,13.024999999999999,0.6500000000000004,0.04990403071017278,False,False,both,0.051428800443916595
AAPL250912P00255000,AAPL,equity,2025-09-12 00:00:00+00:00,255.0,P,14.8,15.95,15.62,,5.0,0.0,100.0,USD,USD,False,0.3610903735351562,2025-09-06 16:09:21.099055+00:00,239.69,15.375,1.1499999999999986,0.07479674796747958,False,False,both,0.06128109688692827
AAPL250912P00260000,AAPL,equity,2025-09-12 00:00:00+00:00,260.0,P,19.85,21.05,21.1,,85.0,80.0,100.0,USD,USD,False,0.4567925415039063,2025-09-06 16:09:21.099055+00:00,239.69,20.450000000000003,1.1999999999999993,0.05867970660146695,False,False,both,0.08069918274402993
AAPL250912P00265000,AAPL,equity,2025-09-12 00:00:00+00:00,265.0,P,24.8,26.05,27.4,,1.0,1.0,100.0,USD,USD,False,0.532231240234375,2025-09-06 16:09:21.099055+00:00,239.69,25.425,1.25,0.049164208456243856,False,False,both,0.09974737771472429
AAPL250912P00280000,AAPL,equity,2025-09-12 00:00:00+00:00,280.0,P,39.85,41.2,53.15,,,0.0,100.0,USD,USD,False,0.5830119824218749,2025-09-06 16:09:21.099055+00:00,239.69,40.525000000000006,1.3500000000000014,0.03331276989512649,False,False,both,0.15480715489775174
