symbol,underlying,asset_class,expiry,strike,type,bid,ask,last,mark,volume,open_interest,contract_size,underlying_ccy,quote_ccy,is_inverse,iv,asof_utc,spot
SPY250926C00652000,SPY,equity,2025-09-26 00:00:00+00:00,652.0,C,4.2,4.23,4.29,,4213.0,11003.0,100.0,USD,USD,False,0.10700355895996094,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00653000,SPY,equity,2025-09-26 00:00:00+00:00,653.0,C,3.75,3.78,3.9,,410.0,1385.0,100.0,USD,USD,False,0.1054776953125,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00654000,SPY,equity,2025-09-26 00:00:00+00:00,654.0,C,3.33,3.36,3.52,,275.0,1140.0,100.0,USD,USD,False,0.10398234893798827,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00655000,SPY,equity,2025-09-26 00:00:00+00:00,655.0,C,2.95,2.97,2.97,,1241.0,1627.0,100.0,USD,USD,False,0.10254803710937499,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00656000,SPY,equity,2025-09-26 00:00:00+00:00,656.0,C,2.59,2.62,2.54,,413.0,1033.0,100.0,USD,USD,False,0.10135786346435546,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00657000,SPY,equity,2025-09-26 00:00:00+00:00,657.0,C,2.27,2.29,2.28,,228.0,587.0,100.0,USD,USD,False,0.10001510345458985,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00658000,SPY,equity,2025-09-26 00:00:00+00:00,658.0,C,1.98,2.0,2.0,,427.0,954.0,100.0,USD,USD,False,0.0989469989013672,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00659000,SPY,equity,2025-09-26 00:00:00+00:00,659.0,C,1.72,1.74,1.75,,190.0,1290.0,100.0,USD,USD,False,0.09803148071289064,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00660000,SPY,equity,2025-09-26 00:00:00+00:00,660.0,C,1.48,1.5,1.51,,845.0,3211.0,100.0,USD,USD,False,0.09696337615966799,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00661000,SPY,equity,2025-09-26 00:00:00+00:00,661.0,C,1.27,1.29,1.27,,1388.0,681.0,100.0,USD,USD,False,0.09607837524414065,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00662000,SPY,equity,2025-09-26 00:00:00+00:00,662.0,C,1.09,1.11,1.07,,84.0,542.0,100.0,USD,USD,False,0.09546802978515626,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00663000,SPY,equity,2025-09-26 00:00:00+00:00,663.0,C,0.92,0.95,0.93,,33.0,538.0,100.0,USD,USD,False,0.09479664978027345,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00664000,SPY,equity,2025-09-26 00:00:00+00:00,664.0,C,0.78,0.8,0.74,,259.0,164.0,100.0,USD,USD,False,0.09394216613769531,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00665000,SPY,equity,2025-09-26 00:00:00+00:00,665.0,C,0.66,0.67,0.66,,746.0,4051.0,100.0,USD,USD,False,0.09308768249511719,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00666000,SPY,equity,2025-09-26 00:00:00+00:00,666.0,C,0.56,0.57,0.56,,27.0,537.0,100.0,USD,USD,False,0.092782509765625,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00667000,SPY,equity,2025-09-26 00:00:00+00:00,667.0,C,0.47,0.48,0.48,,61.0,400.0,100.0,USD,USD,False,0.09241630249023436,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00668000,SPY,equity,2025-09-26 00:00:00+00:00,668.0,C,0.4,0.41,0.42,,112.0,432.0,100.0,USD,USD,False,0.09241630249023436,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00669000,SPY,equity,2025-09-26 00:00:00+00:00,669.0,C,0.33,0.34,0.35,,36.0,197.0,100.0,USD,USD,False,0.09192802612304687,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00670000,SPY,equity,2025-09-26 00:00:00+00:00,670.0,C,0.28,0.29,0.29,,456.0,3999.0,100.0,USD,USD,False,0.09217216430664063,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00671000,SPY,equity,2025-09-26 00:00:00+00:00,671.0,C,0.23,0.24,0.26,,13.0,521.0,100.0,USD,USD,False,0.09180595703125,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00672000,SPY,equity,2025-09-26 00:00:00+00:00,672.0,C,0.2,0.21,0.21,,115.0,61.0,100.0,USD,USD,False,0.09253837158203124,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00673000,SPY,equity,2025-09-26 00:00:00+00:00,673.0,C,0.17,0.18,0.17,,86.0,111.0,100.0,USD,USD,False,0.09290457885742187,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00674000,SPY,equity,2025-09-26 00:00:00+00:00,674.0,C,0.14,0.15,0.15,,77.0,282.0,100.0,USD,USD,False,0.092782509765625,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00675000,SPY,equity,2025-09-26 00:00:00+00:00,675.0,C,0.12,0.13,0.12,,360.0,1526.0,100.0,USD,USD,False,0.09351492431640626,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00676000,SPY,equity,2025-09-26 00:00:00+00:00,676.0,C,0.1,0.11,0.15,,23.0,0.0,100.0,USD,USD,False,0.0937590625,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00677000,SPY,equity,2025-09-26 00:00:00+00:00,677.0,C,0.09,0.1,0.16,,161.0,161.0,100.0,USD,USD,False,0.09497975341796877,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00678000,SPY,equity,2025-09-26 00:00:00+00:00,678.0,C,0.08,0.09,0.1,,6.0,27.0,100.0,USD,USD,False,0.09620044433593751,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00679000,SPY,equity,2025-09-26 00:00:00+00:00,679.0,C,0.07,0.08,0.2,,1.0,286.0,100.0,USD,USD,False,0.0971769970703125,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00680000,SPY,equity,2025-09-26 00:00:00+00:00,680.0,C,0.06,0.07,0.07,,385.0,2390.0,100.0,USD,USD,False,0.0976652734375,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00682000,SPY,equity,2025-09-26 00:00:00+00:00,682.0,C,0.05,0.06,0.15,,4.0,12.0,100.0,USD,USD,False,0.100594931640625,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00683000,SPY,equity,2025-09-26 00:00:00+00:00,683.0,C,0.04,0.05,0.05,,105.0,51.0,100.0,USD,USD,False,0.100594931640625,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00684000,SPY,equity,2025-09-26 00:00:00+00:00,684.0,C,0.04,0.05,0.11,,369.0,372.0,100.0,USD,USD,False,0.10303631347656249,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00685000,SPY,equity,2025-09-26 00:00:00+00:00,685.0,C,0.03,0.04,0.03,,130.0,2119.0,100.0,USD,USD,False,0.10254803710937499,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00686000,SPY,equity,2025-09-26 00:00:00+00:00,686.0,C,0.03,0.04,0.04,,1.0,41.0,100.0,USD,USD,False,0.1049894189453125,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00687000,SPY,equity,2025-09-26 00:00:00+00:00,687.0,C,0.03,0.04,0.03,,121.0,3.0,100.0,USD,USD,False,0.10743080078125,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00688000,SPY,equity,2025-09-26 00:00:00+00:00,688.0,C,0.02,0.03,0.05,,20.0,132.0,100.0,USD,USD,False,0.10596597167968749,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00689000,SPY,equity,2025-09-26 00:00:00+00:00,689.0,C,0.02,0.03,0.05,,10.0,611.0,100.0,USD,USD,False,0.108407353515625,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00690000,SPY,equity,2025-09-26 00:00:00+00:00,690.0,C,0.02,0.03,0.03,,16.0,884.0,100.0,USD,USD,False,0.11036045898437499,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00695000,SPY,equity,2025-09-26 00:00:00+00:00,695.0,C,0.01,0.02,0.04,,4.0,187.0,100.0,USD,USD,False,0.116219775390625,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00700000,SPY,equity,2025-09-26 00:00:00+00:00,700.0,C,0.01,0.02,0.02,,3001.0,865.0,100.0,USD,USD,False,0.12696185546875,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00705000,SPY,equity,2025-09-26 00:00:00+00:00,705.0,C,0.01,0.02,0.01,,3.0,471.0,100.0,USD,USD,False,0.13672738281250002,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00710000,SPY,equity,2025-09-26 00:00:00+00:00,710.0,C,0.01,0.02,0.01,,5.0,2747.0,100.0,USD,USD,False,0.14649291015625,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00715000,SPY,equity,2025-09-26 00:00:00+00:00,715.0,C,0.0,0.01,0.05,,17.0,257.0,100.0,USD,USD,False,0.148446015625,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00720000,SPY,equity,2025-09-26 00:00:00+00:00,720.0,C,0.0,0.01,0.02,,15.0,732.0,100.0,USD,USD,False,0.1562584375,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00725000,SPY,equity,2025-09-26 00:00:00+00:00,725.0,C,0.0,0.01,0.01,,3.0,53.0,100.0,USD,USD,False,0.16602396484375004,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00730000,SPY,equity,2025-09-26 00:00:00+00:00,730.0,C,0.0,0.01,0.01,,500.0,44.0,100.0,USD,USD,False,0.1757894921875,2025-09-08 03:21:30.182384+00:00,647.24
SPY250926C00735000,SPY,equity,2025-09-26 00:00:00+00:00,735.0,C,0.0,0.01,0.01,,1.0,258.0,100.0,USD,USD,False,0.18360191406249998,2025-09-08 03:21:30.182384+00:00,647.24
